fips,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,ADI_NATRANK,2021/3/10_x,2022/3/10_x,2023/3/10_x,2021/3/10_y,2022/3/10_y,2023/3/10_y,Value_education,Value_poverty,Value_unemployment,pct_pop_commutes_by_car_truck_van_any,pct_pop_commutes_by_public_transport_any,pct_pop_commutes_by_bicycle,pct_pop_citizenship_non_us,pct_pop_citizenship_us_native,pct_pop_citizenship_us_naturalized,pct_pop_ethnicity_hispanic_latino,pct_pop_race_asian,pct_pop_race_black,pct_pop_race_hawaiian_pacific_islander,pct_pop_race_multiple,pct_pop_race_native_american,pct_pop_race_white,pct_pop_sex_female,pct_pop_sex_male,pct_households_with_annual_income_100000_to_124999,pct_households_with_annual_income_125000_to_149999,pct_households_with_annual_income_150000_to_199999,pct_households_with_annual_income_200000_or_more,pct_households_with_annual_income_30000_to_39999,pct_households_with_annual_income_40000_to_49999,pct_households_with_annual_income_50000_to_59999,pct_households_with_annual_income_60000_to_75499,pct_households_with_annual_income_75000_to_99999,pct_households_with_annual_income_less_than_30000,pct_pop_employment_status_in_labor_force,pct_pop_received_ssi_foodstamps_snap_past_year,pct_pop_works_industry_agriculture_forestry_fishing_hunting_mining,pct_pop_works_industry_armed_forces,pct_pop_works_industry_arts_entertainment_food_services,pct_pop_works_industry_construction,pct_pop_works_industry_educational_healthcare_social_assistance,pct_pop_works_industry_finance_insurance_real_estate,pct_pop_works_industry_information,pct_pop_works_industry_manufacturing,pct_pop_works_industry_other_services,pct_pop_works_industry_professional_scientific_management,pct_pop_works_industry_public_administration,pct_pop_works_industry_retail_trade,pct_pop_works_industry_transportation_warehousing_utilities,pct_pop_works_industry_wholesale_trade,pct_households_with_no_internet_access,pct_pop_veterans,pct_pop_adult_education_bachelors_or_higher,pct_pop_adult_education_high_school,pct_pop_adult_education_less_than_high_school,pct_pop_adult_education_some_college_or_associates,pop_commutes_by_car_truck_van_any,pop_commutes_by_public_transport_any,pop_commutes_by_bicycle,median_age,pop_citizenship_non_us,pop_citizenship_us_native,pop_citizenship_us_naturalized,pop_ethnicity_hispanic_latino,pop_race_asian,pop_race_black,pop_race_hawaiian_pacific_islander,pop_race_multiple,pop_race_native_american,pop_race_white,pop_sex_female,pop_sex_male,households_with_annual_income_100000_to_124999,households_with_annual_income_125000_to_149999,households_with_annual_income_150000_to_199999,households_with_annual_income_200000_or_more,households_with_annual_income_30000_to_39999,households_with_annual_income_40000_to_49999,households_with_annual_income_50000_to_59999,households_with_annual_income_60000_to_75499,households_with_annual_income_75000_to_99999,households_with_annual_income_less_than_30000,pop_employment_status_in_labor_force_civilian_unemployed,pop_employment_status_in_labor_force,pop_received_ssi_foodstamps_snap_past_year,pop_works_industry_agriculture_forestry_fishing_hunting_mining,pop_works_industry_armed_forces,pop_works_industry_arts_entertainment_food_services,pop_works_industry_construction,pop_works_industry_educational_healthcare_social_assistance,pop_works_industry_finance_insurance_real_estate,pop_works_industry_information,pop_works_industry_manufacturing,pop_works_industry_other_services,pop_works_industry_professional_scientific_management,pop_works_industry_public_administration,pop_works_industry_retail_trade,pop_works_industry_transportation_warehousing_utilities,pop_works_industry_wholesale_trade,households_with_no_internet_access,pop_adult_education_bachelors_or_higher,pop_adult_education_high_school,pop_adult_education_less_than_high_school,pop_adult_education_some_college_or_associates,pop_veterans,pop_total
1021,26.0,652.0,2098.0,150890.0,80.03125,3935.0,10784.0,13009.0,104.0,195.0,219.0,21.57499999964286,13.807692307692308,4.796153846153846,38.238159,0.015856,0.0,3.035314,1.535778,1.359096,7.753641,0.441706,9.667701,0.0,3.0557,1.14164,82.134686,51.253766,48.746234,7.81797,3.138856,4.2007,2.339557,9.358226,6.72112,10.221704,10.134189,13.710618,32.357059,42.822842,6.766032,0.829048,0.0,1.726052,5.810134,6.412667,2.91526,0.296736,5.785218,2.380683,2.299137,1.972954,5.271026,2.632115,1.474619,23.564761,5.336716,6.337917,22.343534,9.230525,13.812943,16881,7,0,39.5,1340.0,42207.0,600.0,3423,195,4268,0,1349,504,36260,22627,21520,1340,538,720,401,1604,1152,1752,1737,2350,5546,1153,18905,2987,366,0,762,2565,2831,1287,131,2554,1051,1015,871,2327,1162,651,4039,2798,9864,4075,6098,2356,44147
1023,0.0,0.0,0.0,0.0,93.0,565.0,2039.0,2259.0,24.0,35.0,39.0,22.778571428571432,23.253846153846155,10.351851851851851,32.583301,0.0,0.0,0.180321,1.23089,0.705606,0.540964,0.196002,42.320659,0.0,0.478244,0.05488,56.863975,52.708742,47.291258,9.005629,1.388368,4.427767,0.863039,12.439024,7.560976,4.521576,6.435272,11.407129,41.951219,37.107017,8.80439,2.932183,0.0,2.124657,2.579381,8.341827,1.074089,0.266562,5.472364,1.356331,1.019208,1.356331,5.111721,1.568013,0.807526,32.082552,7.016856,7.722462,16.816935,6.31125,18.659349,4156,0,0,46.6,23.0,12642.0,90.0,69,25,5398,0,61,7,7253,6723,6032,480,74,236,46,663,403,241,343,608,2236,306,4733,1123,374,0,271,329,1064,137,34,698,173,130,173,652,200,103,1710,985,2145,805,2380,895,12755
1025,94.0,1310.0,4825.0,104039.0,84.76,3449.0,7068.0,8553.0,53.0,98.0,107.0,22.714285714285715,20.53846153846154,12.38148148148148,32.594486,0.0,0.0,0.079611,0.134082,0.230453,0.586609,0.456717,45.709377,0.0,1.101986,0.075421,52.459566,52.446996,47.553004,5.577604,3.207122,5.287997,2.799528,8.827631,7.915907,5.674139,9.986056,8.334227,42.389789,38.774826,9.012822,1.713735,0.054471,1.713735,3.205397,7.261376,1.621554,0.213693,6.951311,1.789156,1.479092,1.148077,4.068549,2.015419,0.519568,31.020058,5.50993,6.343753,21.788318,7.340987,14.631694,7779,0,0,42.9,19.0,23792.0,55.0,140,109,10909,0,263,18,12520,12517,11349,520,299,493,261,823,738,529,931,777,3952,1075,9254,2151,409,13,409,765,1733,387,51,1659,427,353,274,971,481,124,2892,1514,5200,1752,3492,1315,23866
1027,129.0,873.0,4080.0,38778.0,83.0909090909091,1465.0,4084.0,5162.0,54.0,78.0,93.0,22.785714286,19.746153846153845,9.655555555555557,37.433195,0.0,0.0,0.858111,0.135491,0.52691,3.086187,0.2484,15.318028,0.0,0.925856,0.150546,83.312006,51.840421,48.159578,5.22026,6.753348,1.921211,2.755676,13.448477,8.286435,9.27615,8.946245,8.985057,34.407141,42.860369,5.63041,0.993602,0.0,1.844185,2.770041,7.926233,1.603312,0.233346,11.70493,1.302221,1.768912,1.625894,5.615356,1.919458,0.474219,25.033961,5.231464,6.285284,18.991344,9.333835,15.558901,4973,0,0,43.4,114.0,13101.0,70.0,410,33,2035,0,123,20,11068,6887,6398,269,348,99,142,693,427,478,461,463,1773,305,5694,748,132,0,245,368,1053,213,31,1555,173,235,216,746,255,63,1290,835,2523,1240,2067,695,13285
1029,0.0,0.0,0.0,0.0,79.0,1404.0,3550.0,4428.0,41.0,68.0,72.0,22.289285713964286,15.27692307692308,8.585185185185185,36.590423,0.093633,0.0,1.016586,1.417871,0.428036,2.541466,0.006688,2.635099,0.0,2.006421,0.140449,93.331996,51.391118,48.608882,6.906598,3.27335,3.650386,1.542416,10.985433,6.906598,9.254499,10.317052,12.236504,34.927164,40.529695,5.343767,1.337614,0.321027,2.421081,4.748529,6.393793,1.585072,0.107009,7.99893,1.551632,2.822365,2.32076,3.036383,1.946228,1.511503,27.969152,4.715088,8.734617,18.3855,7.838416,14.961209,5471,14,0,43.1,152.0,14736.0,64.0,380,1,394,0,300,21,13955,7684,7268,403,191,213,90,641,403,540,602,714,2038,198,6060,799,200,48,362,710,956,237,16,1196,232,422,347,454,291,226,1632,1306,2749,1172,2237,705,14952
1031,99.0,3547.0,14584.0,807240.0,72.97222222222223,5279.0,13325.0,17185.0,104.0,228.0,245.0,22.14642857107143,15.569230769230767,5.092307692307693,40.614112,0.07083,0.0,1.933458,3.246679,1.634825,7.678318,1.613768,17.048892,0.0,4.358896,1.001187,74.685095,50.581952,49.418048,8.731392,6.140043,5.663876,3.087565,10.300236,8.495815,7.819157,10.901709,12.781314,26.078893,46.339829,7.921437,1.332363,2.253149,2.915502,1.950687,9.468203,1.529538,0.384777,4.615414,2.002374,3.028447,3.811402,5.021249,3.784601,0.826984,14.876447,11.137486,11.273403,13.545695,6.690532,20.322371,21216,37,0,39.5,1010.0,50374.0,854.0,4011,843,8906,0,2277,523,39014,26423,25815,1742,1225,1130,616,2055,1695,1560,2175,2550,5203,1266,24207,4138,696,1177,1523,1019,4946,799,201,2411,1046,1582,1991,2623,1977,432,2968,5889,7076,3495,10616,5818,52238
1033,362.0,7918.0,35376.0,610435.0,77.77551020408163,6014.0,16219.0,21291.0,122.0,246.0,279.0,21.789285714285715,14.86923076923077,9.714814814814815,39.918482,0.067325,0.0,0.917081,1.066288,0.64232,2.894991,0.513128,16.210856,0.103717,2.059792,0.569536,78.75066,51.875102,48.124898,6.569711,4.739184,3.472955,1.445153,10.996926,8.900307,8.056155,11.432766,12.676056,31.710786,44.742253,4.590862,0.571356,0.085521,3.617374,3.473625,9.143512,1.475699,0.484015,8.109977,2.694834,2.427352,1.755918,4.667285,2.583838,1.153629,23.503234,6.450498,9.236312,17.442728,7.010936,17.581018,21938,37,0,42.5,504.0,54100.0,353.0,1591,282,8909,57,1132,313,43279,28509,26448,1432,1033,757,315,2397,1940,1756,2492,2763,6912,979,24589,2523,314,47,1988,1909,5025,811,266,4457,1481,1334,965,2565,1420,634,5123,5076,9586,3853,9662,3545,54957
1035,44.0,1172.0,4614.0,41527.0,91.58333333333331,1073.0,2841.0,3604.0,24.0,68.0,76.0,22.782142856821427,23.692307692307693,10.525925925925923,31.197316,0.0,0.0,0.0,0.80203,1.039365,0.482855,0.572878,48.056306,0.0,0.662902,0.16368,50.544234,51.29716,48.70284,6.739367,0.218103,1.570338,2.050164,18.451472,10.4253,5.845147,7.720829,9.989095,36.990185,35.28112,7.971192,1.170309,0.0,1.882314,2.136018,4.67305,1.87413,0.589246,7.406498,1.006629,1.391276,2.054178,4.746706,2.430641,0.973893,35.65976,3.895572,6.948195,24.003601,5.638759,12.963418,3812,0,0,45.2,0.0,12092.0,127.0,59,70,5872,0,81,20,6176,6268,5951,309,10,72,94,846,478,268,354,458,1696,339,4311,974,143,0,230,261,571,229,72,905,123,170,251,580,297,119,1635,849,2933,689,1584,476,12219
1037,0.0,0.0,0.0,0.0,86.3,906.0,2931.0,3776.0,24.0,56.0,64.0,22.353571428464285,19.607692307692307,9.774074074074074,34.938295,0.0,0.0,0.504862,1.131264,0.028048,1.280853,0.0,32.264398,0.0,0.869484,0.299177,65.931189,48.588257,51.411743,8.889442,0.796813,4.058765,1.693227,18.251992,11.703187,8.017928,6.972112,10.184263,29.432271,40.192595,4.525056,0.832087,0.243082,2.37472,3.272251,7.264398,1.336948,0.271129,8.451758,2.010097,1.514585,1.982049,5.385191,2.468212,0.710546,21.24004,7.862752,5.852655,22.690725,8.704188,16.828721,3737,0,0,49.0,54.0,10639.0,3.0,137,0,3451,0,93,32,7052,5197,5499,357,32,163,68,733,470,322,280,409,1182,109,4299,484,89,26,254,350,777,143,29,904,215,162,212,576,264,76,853,626,2427,931,1800,841,10696
1039,142.0,3400.0,14541.0,362879.0,85.4054054054054,4005.0,9250.0,11804.0,108.0,224.0,261.0,22.428571428214287,19.36923076923077,8.81111111111111,38.176623,0.021566,0.0,0.393573,1.040543,0.361225,1.77108,0.660449,12.6887,0.086263,1.727949,0.210265,84.267846,51.385594,48.614406,5.381794,3.627876,4.254752,2.194065,11.730577,8.249416,8.156052,8.809603,11.71057,35.885295,43.524908,6.227086,2.213177,0.064697,2.64449,2.703796,8.227302,1.337071,0.366616,5.485767,1.82769,3.170153,2.53127,4.011214,3.687729,1.345159,22.774258,7.752857,7.871469,18.085508,6.464309,17.473582,14162,8,0,43.3,146.0,36816.0,134.0,657,245,4707,32,641,78,31260,19062,18034,807,544,638,329,1759,1237,1223,1321,1756,5381,1242,16146,2310,821,24,981,1003,3052,496,136,2035,678,1176,939,1488,1368,499,3415,2920,6709,2398,6482,2876,37096
1041,49.0,353.0,1738.0,37390.0,90.07692307692308,1476.0,3781.0,4738.0,55.0,95.0,110.0,22.42857142892857,19.23076923076923,8.27037037037037,36.633878,0.036164,0.0,1.150007,0.405034,0.542456,2.205989,1.323593,23.629394,0.057862,2.285549,0.752206,71.531896,52.343411,47.656589,7.224107,3.871483,3.013371,2.733985,8.261824,12.312912,5.46797,8.800639,11.315107,36.998603,42.694923,8.028352,2.111963,0.36887,1.721394,3.160712,8.129611,1.620136,0.426732,6.625199,1.73586,3.47172,2.705048,4.983365,2.647186,0.954723,27.878667,4.882106,9.634023,18.711124,9.409808,13.01895,5065,5,0,42.3,159.0,13592.0,75.0,305,183,3267,8,316,104,9890,7237,6589,362,194,151,137,414,617,274,441,567,1854,237,5903,1110,292,51,238,437,1124,224,59,916,240,480,374,689,366,132,1397,1332,2587,1301,1800,675,13826
1043,137.0,7669.0,33540.0,675767.0,73.5909090909091,9042.0,24457.0,31520.0,183.0,356.0,398.0,22.007142857500003,12.169230769230769,4.911538461538462,40.561521,0.121183,0.0,1.452997,1.010259,1.081049,4.410583,0.364749,1.131442,0.0,3.299538,0.35395,93.940848,50.7121,49.2879,6.970661,3.876091,4.143951,2.076702,11.763779,9.532663,9.746951,9.825733,12.13248,29.930987,44.741736,4.934909,0.92987,0.027596,2.679225,4.381787,8.903953,1.725358,0.233967,6.750255,1.916132,3.509509,1.650969,5.7172,2.378067,0.994661,18.249141,6.248725,7.900894,15.417842,8.707181,19.258504,33806,101,0,41.2,1211.0,81233.0,901.0,3676,304,943,0,2750,295,78295,42266,41079,2212,1230,1315,659,3733,3025,3093,3118,3850,9498,1866,37290,4113,775,23,2233,3652,7421,1438,195,5626,1597,2925,1376,4765,1982,829,5791,6585,12850,7257,16051,5208,83345
1045,89.0,1228.0,6851.0,125677.0,80.4047619047619,4697.0,12441.0,16507.0,107.0,223.0,245.0,22.071428571428573,15.138461538461538,8.54814814814815,36.360132,0.002029,0.0,1.584403,5.223865,1.413994,6.664232,1.379506,20.678392,0.0,3.327044,0.837847,71.584201,50.773944,49.226056,5.601649,4.957485,3.102293,2.215924,11.512497,8.265911,7.395001,10.466375,12.192734,34.290131,43.955531,8.124886,0.661352,5.376017,3.418335,2.292415,7.140973,1.073175,0.119692,3.962023,1.633092,2.286329,2.651492,5.018968,3.320958,0.697868,15.593919,10.616112,9.808695,15.2334,6.818412,19.244112,17923,1,0,37.8,781.0,47815.0,697.0,3285,680,10193,0,1640,413,35286,25028,24265,1087,962,602,430,2234,1604,1435,2031,2366,6654,1714,21667,4005,326,2650,1685,1130,3520,529,59,1953,805,1127,1307,2474,1637,344,3026,4835,7509,3361,9486,5233,49293
1047,109.0,3933.0,13323.0,612065.0,92.1219512195122,3438.0,8348.0,11031.0,143.0,236.0,259.0,22.071428571785717,28.753846153846155,11.38888888888889,34.380893,0.0,0.0,0.738529,0.170228,0.170228,0.282841,0.654724,71.469726,0.028808,0.497591,0.125707,27.220825,53.904777,46.095223,5.20475,2.985268,1.992342,0.979947,13.258485,7.24901,7.670842,7.372315,8.235447,45.051593,40.747433,13.353761,0.675676,0.0,1.665619,1.987744,7.246491,1.699665,0.453069,9.941337,1.707521,2.967211,1.63943,3.663838,1.772994,0.45045,25.757674,4.399749,7.762414,18.539179,6.0837,16.700712,13128,0,0,39.6,282.0,37837.0,65.0,108,250,27290,11,190,48,10394,20583,17601,802,460,307,151,2043,1117,1182,1136,1269,6942,1615,15559,5099,258,0,636,759,2767,649,173,3796,652,1133,626,1399,677,172,3969,2964,7079,2323,6377,1680,38184
1049,115.0,2440.0,10461.0,473504.0,82.80357142857143,8538.0,18674.0,22522.0,177.0,319.0,345.0,22.289285714285715,18.623076923076923,8.703703703703704,39.771805,0.110598,0.0,6.187876,0.439591,0.98558,14.741705,0.106398,1.530169,0.128797,3.51253,1.189976,84.773905,50.571189,49.428811,6.527593,2.776408,2.271951,2.173336,11.227005,9.508819,9.201593,9.645363,10.646691,36.02124,44.275514,8.916422,1.191376,0.044799,1.99076,2.97774,7.677446,1.754165,0.862383,11.425171,2.200756,2.041159,1.434971,4.47991,2.672547,0.957581,19.370377,4.948901,7.179056,15.784684,10.544589,17.145457,28409,79,0,39.6,4420.0,66306.0,704.0,10530,76,1093,92,2509,850,60554,36123,35307,1721,732,599,573,2960,2507,2426,2543,2807,9497,1406,31626,6369,851,32,1422,2127,5484,1253,616,8161,1572,1458,1025,3200,1909,684,5107,5128,11275,7532,12247,3535,71430
1051,80.0,1199.0,6026.0,67714.0,59.48,9578.0,22926.0,29837.0,191.0,335.0,362.0,21.717857142857145,11.207692307692309,4.576923076923077,40.125849,0.132473,0.0,1.22047,1.814145,0.814464,2.976964,0.918725,21.134362,0.0,2.017761,0.295611,74.912298,51.686579,48.313421,10.022152,6.115325,5.887091,4.423709,8.498355,8.719876,8.713164,11.240518,14.264617,22.115191,45.326644,4.71506,0.37902,0.657459,3.56328,2.558693,9.514756,2.228737,0.473469,4.074774,2.044746,3.471285,4.746952,5.654638,2.291294,1.145647,14.304894,8.214557,13.742855,16.971273,6.708289,16.538282,32713,108,0,38.7,995.0,79867.0,664.0,2427,749,17230,0,1645,241,61073,42138,39388,2986,1822,1754,1318,2532,2598,2596,3349,4250,6589,1481,36953,3844,309,536,2905,2086,7757,1817,386,3322,1667,2830,3870,4610,1868,934,4262,11204,13836,5469,13483,6697,81526
1053,95.0,1944.0,7490.0,207328.0,88.12903225806451,3805.0,9971.0,12367.0,73.0,161.0,179.0,22.28214285714285,21.207692307692305,9.207407407407407,33.027872,0.163154,0.0,0.239293,1.171992,0.598232,2.414684,0.280082,32.016315,0.116927,1.549966,3.782461,61.881713,49.17743,50.82257,4.276545,2.44374,2.62934,1.353337,12.118166,9.411492,8.375222,8.59949,7.702421,43.090248,37.92794,8.530252,0.938137,0.0,3.790619,2.112848,6.588715,0.794018,0.258328,5.030591,2.330387,1.862678,2.863358,4.902787,1.53637,0.639021,32.944088,5.851801,6.547927,21.452073,10.121006,13.710401,12146,60,0,39.4,88.0,36467.0,220.0,888,103,11774,43,570,1391,22757,18085,18690,553,316,340,175,1567,1217,1083,1112,996,5572,1405,13948,3137,345,0,1394,777,2423,292,95,1850,857,685,1053,1803,565,235,4260,2408,7889,3722,5042,2152,36775
1055,515.0,15450.0,83427.0,3749333.0,81.85555555555555,13454.0,28723.0,34229.0,329.0,622.0,692.0,21.77857142857143,16.092307692307692,8.803703703703704,39.220802,0.071066,0.001947,1.543015,1.377518,1.190604,4.07609,0.786597,16.081424,0.002921,2.204028,0.514987,79.144479,51.781038,48.218962,7.323617,4.189346,3.42835,2.102412,11.887011,9.761383,8.004643,8.794015,11.53102,32.978202,44.414482,6.492343,0.22196,0.01947,4.149103,2.822208,9.8052,1.226624,0.560742,7.178668,2.593433,2.336426,2.04924,5.240408,1.923657,0.903418,16.682574,6.349237,9.080908,16.850498,6.94892,18.375016,40288,73,2,41.3,1585.0,99913.0,1223.0,4187,808,16519,3,2264,529,81298,53190,49531,2839,1624,1329,815,4608,3784,3103,3409,4470,12784,2601,45623,6669,228,20,4262,2899,10072,1260,576,7374,2664,2400,2105,5383,1976,928,6467,9328,17309,7138,18875,6522,102721
1057,132.0,554.0,1866.0,0.0,87.47368421052632,2032.0,4964.0,5887.0,58.0,93.0,100.0,22.289285714285715,18.23076923076923,9.333333333333334,36.559795,0.207241,0.0,0.225527,0.292576,0.774107,0.542484,0.658296,12.208948,0.024381,2.474704,0.0,84.627575,50.859442,49.140558,5.525349,2.218957,2.160176,1.645849,8.772961,7.67083,8.684791,7.950037,15.473916,39.897134,42.551506,9.222236,0.64001,0.018286,1.371449,1.664025,8.886993,1.298305,0.786298,10.22187,1.816409,1.505547,0.896014,6.186761,2.419846,1.01792,26.65687,5.949043,5.699134,20.199927,7.08887,16.65854,5998,34,0,43.9,37.0,16242.0,127.0,89,108,2003,4,406,0,13884,8344,8062,376,151,147,112,597,522,591,541,1053,2715,555,6981,1513,105,3,225,273,1458,213,129,1677,298,247,147,1015,397,167,1814,935,3314,1163,2733,976,16406
1059,49.0,1006.0,4453.0,116848.0,85.48148148148148,4023.0,9832.0,12033.0,81.0,137.0,154.0,22.28214285714285,17.584615384615383,9.27037037037037,40.111438,0.278596,0.0,6.923734,0.911767,2.216102,17.678159,0.86428,3.928831,0.018995,1.738057,1.03207,82.366163,50.514452,49.485548,5.164745,1.897068,3.939366,1.325225,12.852864,8.3235,7.07089,9.122266,13.996551,36.307525,43.312122,10.232057,0.84845,0.0,2.178111,3.574255,7.341628,1.288505,0.604679,12.663437,1.88052,2.30158,1.364485,3.586919,1.924842,1.316997,33.375692,3.950992,7.924146,18.684902,10.137082,13.432741,12670,88,0,39.2,2187.0,28700.0,700.0,5584,273,1241,6,549,326,26017,15956,15631,569,209,434,146,1416,917,779,1005,1542,4000,662,13681,3232,268,0,688,1129,2319,407,191,4000,594,727,431,1133,608,416,3677,2503,5902,3202,4243,1248,31587
1061,145.0,580.0,3208.0,37897.0,83.16666666666667,2411.0,6202.0,7969.0,71.0,159.0,172.0,21.789285715,18.63076923076923,7.9111111111111105,37.645453,0.011371,0.0,0.71258,1.872418,0.932419,4.074593,0.159193,10.150476,0.037903,1.504757,1.18258,85.956866,51.518023,48.481977,6.867196,4.057889,2.657964,1.418842,9.752176,10.764283,7.292849,7.841468,11.984487,37.362845,42.171095,7.902816,1.565402,0.170564,2.645643,3.225562,8.679832,1.296289,0.269113,6.030398,1.66016,2.266611,1.891369,4.430884,3.411288,1.842095,25.198638,8.471364,7.436607,17.458212,8.255316,17.348292,9932,3,0,43.6,188.0,25949.0,246.0,1075,42,2678,10,397,312,22678,13592,12791,726,429,281,150,1031,1138,771,829,1267,3950,405,11126,2085,413,45,698,851,2290,342,71,1591,438,598,499,1169,900,486,2664,1962,4606,2178,4577,2235,26383
1063,92.0,230.0,1358.0,22637.0,95.1818181818182,890.0,1859.0,2309.0,32.0,48.0,54.0,22.110714285714288,32.40769230769231,10.68888888888889,26.322832,0.0,0.0,0.170296,0.194624,0.620362,2.688237,0.0,78.932003,0.0,2.736893,0.462231,17.394478,52.57268,47.42732,3.713027,0.314663,1.730648,1.069855,10.730019,7.866583,7.331655,4.02769,7.111391,56.104468,33.438754,12.066659,0.632526,0.0,1.59348,1.386693,6.179297,2.140859,0.194624,7.784941,0.18246,1.53266,3.12614,2.104367,0.717674,0.036492,39.584644,6.081985,4.743948,22.187082,5.449459,15.47257,2164,0,0,44.6,14.0,8156.0,51.0,221,0,6489,0,225,38,1430,4322,3899,118,10,55,34,341,250,233,128,226,1783,348,2749,992,52,0,131,114,508,176,16,640,15,126,257,173,59,3,1258,390,1824,448,1272,500,8221
1065,28.0,384.0,1166.0,19713.0,91.73333333333332,2130.0,4672.0,5728.0,71.0,102.0,110.0,21.785714285,20.753846153846155,10.022222222222224,34.139894,0.508337,0.0,0.061,0.52867,0.196557,0.067778,0.189779,59.143283,0.0,2.14857,0.0,38.416701,52.514572,47.485428,6.958106,3.679417,2.477231,0.910747,6.684882,7.1949,5.428051,8.378871,8.888889,49.398907,39.324929,11.806968,1.409787,0.081334,3.395689,1.802901,9.793954,0.576115,0.020333,5.889928,1.843568,2.419683,1.274231,4.974922,1.226786,0.433781,32.896175,5.347702,8.065609,17.141114,8.065609,15.344991,5037,75,0,40.8,9.0,14716.0,29.0,10,28,8726,0,317,0,5668,7748,7006,382,202,136,50,367,395,298,460,488,2712,528,5802,1742,208,12,501,266,1445,85,3,869,272,357,188,734,181,64,1806,1190,2529,1190,2264,789,14754
1067,0.0,0.0,0.0,0.0,81.25,1838.0,4447.0,5866.0,41.0,71.0,79.0,21.7821428575,15.423076923076923,5.688461538461539,37.440869,0.0,0.0,0.280325,1.20306,0.62489,2.645564,0.426327,26.589967,0.210244,1.681948,0.198563,70.046137,51.754949,48.24505,6.314826,6.23856,3.706528,2.852349,8.892617,7.687614,8.19097,10.829774,13.300793,31.985967,42.994802,7.002278,1.553466,0.046721,2.318519,1.424984,8.847749,1.664428,0.473048,5.857618,3.177013,3.486539,0.963616,5.045845,3.159493,1.699469,19.829164,7.76733,8.631665,16.515797,7.492846,16.153711,6411,0,0,44.7,48.0,16968.0,107.0,453,73,4553,36,288,34,11994,8862,8261,414,409,243,187,583,504,537,710,872,2097,401,7362,1199,266,8,397,244,1515,285,81,1003,544,597,165,864,541,291,1300,1478,2828,1283,2766,1330,17123
1069,546.0,30844.0,161378.0,4695759.0,76.65753424657534,10165.0,24959.0,32660.0,265.0,486.0,531.0,21.785714285714285,17.661538461538463,8.074074074074074,39.845612,0.039879,0.0,1.198264,1.740427,1.204911,3.371661,0.945698,27.228705,0.015192,2.659539,0.275354,68.227955,52.075124,47.924876,7.596018,4.662678,4.50181,4.12226,10.567062,9.121757,7.410014,9.395737,11.602654,31.020008,45.058347,7.214273,0.505132,0.213637,3.966996,2.462993,10.138721,1.540083,0.521273,3.790389,2.466791,3.238732,2.171498,5.827059,3.56251,1.517295,19.68882,7.319667,11.653168,15.749295,6.18217,17.872369,41965,42,0,40.2,1262.0,102788.0,1269.0,3551,996,28677,16,2801,290,71857,54845,50474,3022,1855,1791,1640,4204,3629,2948,3738,4616,12341,2646,47455,7598,532,225,4178,2594,10678,1622,549,3992,2598,3411,2287,6137,3752,1598,7833,12273,16587,6511,18823,7709,105319
1071,95.0,2041.0,9827.0,134434.0,84.68181818181819,6558.0,14988.0,18379.0,105.0,231.0,256.0,22.217857142857145,18.26153846153846,9.077777777777778,35.421617,0.023182,0.0,0.880904,1.257606,0.6143149999999999,2.976915,0.424998,3.685888,0.067613,2.679417,1.07988,91.20255,51.080846,48.919154,8.661069,3.02941,2.03761,1.954142,10.325527,9.697059,6.692198,12.142191,9.333726,36.127068,40.24534,6.069738,0.521588,0.009659,2.546122,2.609872,7.794842,1.149425,0.272385,10.686757,1.686468,2.835893,1.373515,3.50623,1.759876,0.664542,21.171503,5.893944,9.232107,19.362504,7.607457,15.466048,18336,12,0,43.0,456.0,50991.0,318.0,1541,220,1908,35,1387,559,47211,26442,25323,1764,617,415,398,2103,1975,1363,2473,1901,7358,1082,20833,3142,270,5,1318,1351,4035,595,141,5532,873,1468,711,1815,911,344,4312,4779,10023,3938,8006,3051,51765
1073,3664.0,132802.0,828864.0,27221265.0,67.20987654320987,72293.0,183735.0,238727.0,1409.0,2253.0,2535.0,21.57499999967857,15.169230769230769,5.026923076923077,41.214974,0.108865,0.008958,2.548226,1.239115,1.299393,3.910782,1.581652,42.89881,0.028393,2.234234,0.175672,51.417596,52.711827,47.288173,8.073889,5.379055,5.434399,6.64137,9.622405,8.242956,7.688371,9.65728,11.379032,27.881244,49.011334,6.900693,0.241719,0.083964,4.012359,2.376502,11.549691,3.971212,0.983883,4.051381,2.368911,4.824518,1.951519,4.899676,2.558399,1.229854,14.014731,5.503974,18.790189,12.868216,4.394525,16.443901,271448,717,59,37.9,16783.0,633274.0,8558.0,25757,10417,282538,187,14715,1157,338644,347168,311447,21299,14190,14336,17520,25384,21745,20282,25476,30018,73551,20151,322796,45449,1592,553,26426,15652,76068,26155,6480,26683,15602,31775,12853,32270,16850,8100,36971,123755,84752,28943,108302,36250,658615
